T_FD[K],N_FD
1.60862660389946e-5,8541428.99658
1.60780354601725e-5,8540799.52286834
1.60698044544142e-5,8540169.7012837
1.60615730214664e-5,8539539.53143839
1.60533411609728e-5,8538909.01293533
1.60451088726229e-5,8538278.1453807
1.60368761561515e-5,8537646.92838389
1.60286430111915e-5,8537015.36154498
1.6020409437495e-5,8536383.44447356
1.60121754347129e-5,8535751.17676994
1.60039410025418e-5,8535118.55803771
1.59957061407239e-5,8534485.58788372
1.59874708489011e-5,8533852.26590556
1.59792351267613e-5,8533218.59170415
1.59709989740385e-5,8532584.56488367
1.59627623903669e-5,8531950.18503913
1.59545253754998e-5,8531315.45177509
1.59462879290914e-5,8530680.36468694
1.59380500508421e-5,8530044.92337341
1.59298117404266e-5,8529409.12743036
1.59215729975659e-5,8528772.97645693
1.5913333821883e-5,8528136.47004326
1.59050942131201e-5,8527499.60778898
1.58968541709937e-5,8526862.38929093
1.58886136951233e-5,8526224.81413688
1.58803727852472e-5,8525586.88192422
1.58721314410071e-5,8524948.5922413
1.58638896621636e-5,8524309.94468608
1.58556474483095e-5,8523670.93884138
1.58474047992281e-5,8523031.57430576
1.58391617145355e-5,8522391.8506627
1.58309181938954e-5,8521751.76749912
1.58226742370904e-5,8521111.32441152
1.5814429843737e-5,8520470.52098136
1.58061850134995e-5,8519829.35679358
1.57979397460901e-5,8519187.83143656
1.5789694041198e-5,8518545.94449602
1.57814478985601e-5,8517903.69556113
1.57732013178199e-5,8517261.08421227
1.57649542985985e-5,8516618.11002722
1.57567068406362e-5,8515974.77259337
1.57484589435804e-5,8515331.07148938
1.57402106071971e-5,8514687.00630351
1.57319618310901e-5,8514042.57660926
1.57237126149821e-5,8513397.78198974
1.57154629585042e-5,8512752.62201941
1.57072128613364e-5,8512107.09627629
1.56989623232076e-5,8511461.20434195
1.56907113437559e-5,8510814.94578934
1.56824599227381e-5,8510168.32020107
1.5674208059751e-5,8509521.32714513
1.56659557545108e-5,8508873.96619913
1.56577030066436e-5,8508226.2369322
1.56494498158946e-5,8507578.13892308
1.56411961819196e-5,8506929.67174206
1.56329421043551e-5,8506280.834957
1.56246875829563e-5,8505631.6281454
1.56164326173209e-5,8504982.05087033
1.56081772071659e-5,8504332.10270451
1.55999213521888e-5,8503681.78321828
1.55916650520002e-5,8503031.09197364
1.55834083063292e-5,8502380.02854225
1.5575151114818e-5,8501728.59248743
1.55668934771595e-5,8501076.78337619
1.55586353930282e-5,8500424.60077324
1.5550376862149e-5,8499772.04424699
1.55421178840933e-5,8499119.11335159
1.5533858458619e-5,8498465.8076569
1.5525598585331e-5,8497812.12671854
1.55173382639529e-5,8497158.07010188
1.55090774941237e-5,8496503.63736408
1.55008162755333e-5,8495848.82806606
1.54925546078553e-5,8495193.64176655
1.54842924907468e-5,8494538.07802209
1.5476029923849e-5,8493882.13638707
1.54677669068546e-5,8493225.81641966
1.54595034394404e-5,8492569.1176759
1.54512395213347e-5,8491912.03971564
1.54429751521162e-5,8491254.58208473
1.54347103314828e-5,8490596.74433882
1.5426445059117e-5,8489938.52603145
1.54181793346866e-5,8489279.92671408
1.54099131578449e-5,8488620.94593615
1.54016465282307e-5,8487961.58324503
1.53933794455352e-5,8487301.83819199
1.53851119094353e-5,8486641.71032626
1.53768439195941e-5,8485981.1991951
1.53685754756611e-5,8485320.30434375
1.53603065773382e-5,8484659.02532139
1.53520372242483e-5,8483997.36166936
1.53437674160667e-5,8483335.31293292
1.53354971524563e-5,8482672.87865542
1.53272264330668e-5,8482010.05837828
1.53189552576013e-5,8481346.8516469
1.53106836256847e-5,8480683.25799892
1.53024115369954e-5,8480019.27697596
1.52941389911997e-5,8479354.90811779
1.52858659879521e-5,8478690.15096235
1.52775925268956e-5,8478025.00504573
1.52693186077267e-5,8477359.46990805
1.52610442300659e-5,8476693.54508181
1.52527693935873e-5,8476027.23010355
1.52444940979545e-5,8475360.52450801
1.52362183428201e-5,8474693.42782821
1.52279421278265e-5,8474025.93959543
1.52196654526702e-5,8473358.05934499
1.52113883169732e-5,8472689.78660475
1.52031107204119e-5,8472021.12090663
1.5194832662653e-5,8471352.06178087
1.51865541433538e-5,8470682.60875606
1.5178275162162e-5,8470012.76135912
1.51699957187163e-5,8469342.51911534
1.51617158127105e-5,8468671.88155417
1.51534354437656e-5,8468000.84819766
1.51451546114942e-5,8467329.41856631
1.5136873315628e-5,8466657.59219052
1.5128591555763e-5,8465985.36858763
1.51203093316146e-5,8465312.74728492
1.51120266427631e-5,8464639.72779668
1.51037434889083e-5,8463966.30964712
1.5095459869679e-5,8463292.49235324
1.50871757847602e-5,8462618.27543626
1.50788912337666e-5,8461943.65841023
1.50706062163692e-5,8461268.64079344
1.50623207321693e-5,8460593.22209704
1.50540347808876e-5,8459917.40184216
1.50457483621129e-5,8459241.17953711
1.50374614755534e-5,8458564.55470019
1.50291741207861e-5,8457887.52683696
1.50208862975075e-5,8457210.09546299
1.50125980053461e-5,8456532.26008679
1.50043092439874e-5,8455854.02022121
1.49960200130495e-5,8455175.37537214
1.49877303121459e-5,8454496.32504414
1.49794401410092e-5,8453816.86875182
1.49711494991817e-5,8453137.00599154
1.49628583863872e-5,8452456.73627536
1.49545668022215e-5,8451776.05910281
1.49462747463386e-5,8451094.97397783
1.49379822183884e-5,8450413.48040315
1.49296892180175e-5,8449731.57788031
1.4921395744869e-5,8449049.26590966
1.49131017985831e-5,8448366.5439904
1.49048073787969e-5,8447683.41162058
1.48965124851448e-5,8446999.86829711
1.48882171172588e-5,8446315.9135158
1.48799212747685e-5,8445631.54677137
1.48716249573624e-5,8444946.76756301
1.48633281646659e-5,8444261.57538329
1.48550308963029e-5,8443575.96972371
1.48467331518957e-5,8442889.95007474
1.48384349311259e-5,8442203.51593141
1.4830136233553e-5,8441516.66677661
1.48218370589168e-5,8440829.40210892
1.48135374067751e-5,8440141.72140927
1.48052372768059e-5,8439453.62416878
1.47969366686268e-5,8438765.10987203
1.4788635581855e-5,8438076.17800272
1.4780334016168e-5,8437386.82804916
1.47720319711833e-5,8436697.05949324
1.47637294465193e-5,8436006.87181598
1.47554264417948e-5,8435316.26449754
1.47471229566892e-5,8434625.23702278
1.47388189908234e-5,8433933.78887017
1.47305145438193e-5,8433241.91951742
1.47222096153008e-5,8432549.62844143
1.47139042048931e-5,8431856.91511832
1.47055983122234e-5,8431163.77902348
1.46972919369212e-5,8430470.21963153
1.4688985078618e-5,8429776.23641638
1.4680677736948e-5,8429081.82885123
1.46723699115478e-5,8428386.99640859
1.46640616020572e-5,8427691.73856027
1.46557528081187e-5,8426996.05477746
1.46474435293196e-5,8426299.9445252
1.46391337653095e-5,8425603.40727341
1.46308235156832e-5,8424906.44248593
1.46225127800975e-5,8424209.04963146
1.46142015581555e-5,8423511.22817268
1.46058898494643e-5,8422812.97757174
1.4597577653694e-5,8422114.29729564
1.4589264970403e-5,8421415.18680004
1.45809517992708e-5,8420715.64555093
1.45726381399241e-5,8420015.67300839
1.45643239919372e-5,8419315.26862661
1.45560093550052e-5,8418614.43187016
1.45476942286564e-5,8417913.16218694
1.45393786125976e-5,8417211.45904065
1.45310625063693e-5,8416509.32187841
1.45227459096335e-5,8415806.75015771
1.45144288220583e-5,8415103.7433357
1.45061112432044e-5,8414400.30085838
1.44977931726969e-5,8413696.42217684
1.44894746101108e-5,8412992.10673648
1.44811555551428e-5,8412287.35399311
1.44728360073265e-5,8411582.1633862
1.44645159663735e-5,8410876.53437102
1.44561954318335e-5,8410170.46638654
1.44478744033214e-5,8409463.95887685
1.44395528804602e-5,8408757.01128586
1.44312308628819e-5,8408049.62305725
1.44229083501709e-5,8407341.79362923
1.4414585341977e-5,8406633.52244516
1.44062618379032e-5,8405924.80894293
1.4397937837506e-5,8405215.65255505
1.43896133404638e-5,8404506.0527245
1.43812883463528e-5,8403796.00888359
1.43729628548155e-5,8403085.52046985
1.43646368654488e-5,8402374.58691549
1.43563103778049e-5,8401663.20764739
1.43479833915579e-5,8400951.382103
1.43396559062818e-5,8400239.1097092
1.43313279216174e-5,8399526.3898982
1.43229994371614e-5,8398813.22209694
1.43146704525225e-5,8398099.60573248
1.43063409672659e-5,8397385.54022665
1.42980109810243e-5,8396671.02500667
1.42896804934424e-5,8395956.05949987
1.42813495040677e-5,8395240.64312322
1.42730180125154e-5,8394524.77529909
1.42646860184136e-5,8393808.45545004
1.42563535213491e-5,8393091.68299355
1.42480205209217e-5,8392374.45734736
1.42396870167452e-5,8391656.77792942
1.42313530083927e-5,8390938.6441527
1.42230184955059e-5,8390220.05543568
1.42146834776318e-5,8389501.01118669
1.42063479543867e-5,8388781.51081959
1.41980119254012e-5,8388061.55374855
1.41896753902668e-5,8387341.13938288
1.41813383485365e-5,8386620.2671271
1.41730007998324e-5,8385898.93639127
1.41646627437922e-5,8385177.14658586
1.41563241799618e-5,8384454.89711141
1.41479851079572e-5,8383732.18737407
1.41396455273567e-5,8383009.01677529
1.41313054377554e-5,8382285.384717
1.4122964838765e-5,8381561.29060163
1.41146237299608e-5,8380836.73382697
1.41062821109354e-5,8380111.71379136
1.40979399812987e-5,8379386.22989368
1.40895973406778e-5,8378660.2815334
1.4081254188612e-5,8377933.86810031
1.40729105246587e-5,8377206.98898483
1.40645663484466e-5,8376479.64358314
1.40562216595697e-5,8375751.83128697
1.40478764576409e-5,8375023.55148868
1.40395307422393e-5,8374294.80357626
1.40311845129108e-5,8373565.5869333
1.40228377692733e-5,8372835.90094921
1.40144905109115e-5,8372105.74500908
1.40061427373783e-5,8371375.1184937
1.39977944482984e-5,8370644.02078971
1.39894456432649e-5,8369912.4512795
1.39810963218391e-5,8369180.40934122
1.39727464836033e-5,8368447.89435387
1.3964396128109e-5,8367714.90569229
1.39560452549806e-5,8366981.44273726
1.39476938638123e-5,8366247.50486541
1.39393419541679e-5,8365513.09144927
1.39309895256336e-5,8364778.20186231
1.3922636577766e-5,8364042.83547398
1.39142831101441e-5,8363306.99165468
1.39059291223697e-5,8362570.66977589
1.38975746140158e-5,8361833.86920504
1.38892195846275e-5,8361096.58930564
1.38808640338244e-5,8360358.8294473
1.38725079611473e-5,8359620.5889907
1.38641513662119e-5,8358881.86730266
1.38557942485559e-5,8358142.66374111
1.38474366077923e-5,8357402.97767018
1.38390784434568e-5,8356662.80844519
1.38307197551607e-5,8355922.15542766
1.38223605424388e-5,8355181.01797035
1.38140008049018e-5,8354439.39543228
1.38056405420849e-5,8353697.28716378
1.37972797535991e-5,8352954.69252145
1.37889184389808e-5,8352211.61085326
1.37805565977927e-5,8351468.04150853
1.37721942296237e-5,8350723.98383795
1.37638313340392e-5,8349979.43718863
1.37554679105816e-5,8349234.40090412
1.374710395887e-5,8348488.87433437
1.37387394784512e-5,8347742.85682086
1.373037446885e-5,8346996.34770163
1.37220089296686e-5,8346249.34632113
1.37136428604873e-5,8345501.85202042
1.37052762608159e-5,8344753.86413221
1.36969091302423e-5,8344005.38199573
1.36885414683335e-5,8343256.40494686
1.36801732746854e-5,8342506.93232306
1.36718045488247e-5,8341756.96345363
1.36634352903077e-5,8341006.4976695
1.36550654987204e-5,8340255.53430329
1.36466951735806e-5,8339504.07267953
1.36383243144854e-5,8338752.11212932
1.36299529209645e-5,8337999.65197577
1.36215809925784e-5,8337246.69154374
1.36132085289184e-5,8336493.23015987
1.36048355295098e-5,8335739.26714286
1.35964619939092e-5,8334984.80181325
1.35880879216567e-5,8334229.83348858
1.3579713312324e-5,8333474.36148825
1.35713381654666e-5,8332718.38512872
1.35629624806726e-5,8331961.90372835
1.3554586257466e-5,8331204.91659778
1.35462094953561e-5,8330447.42304476
1.35378321939332e-5,8329689.4223839
1.35294543527728e-5,8328930.91392697
1.35210759713884e-5,8328171.89697812
1.35126970493276e-5,8327412.37084359
1.35043175861243e-5,8326652.33482688
1.34959375813468e-5,8325891.78823361
1.34875570345503e-5,8325130.7303667
1.34791759452776e-5,8324369.16052644
1.34707943130591e-5,8323607.07801051
1.34624121374605e-5,8322844.48211878
1.34540294180359e-5,8322081.37214857
1.3445646154281e-5,8321317.74738989
1.34372623457747e-5,8320553.60713978
1.34288779920383e-5,8319788.95068808
1.34204930926296e-5,8319023.7773269
1.34121076470965e-5,8318258.08634598
1.3403721654977e-5,8317491.87703264
1.33953351158e-5,8316725.14867184
1.33869480290854e-5,8315957.90054625
1.3378560394391e-5,8315190.13194097
1.33701722112662e-5,8314421.8421388
1.33617834792521e-5,8313653.03042032
1.33533941978364e-5,8312883.69605917
1.33450043665915e-5,8312113.83833627
1.33366139850829e-5,8311343.45653036
1.33282230527771e-5,8310572.54990864
1.33198315692265e-5,8309801.11774564
1.33114395339776e-5,8309029.15931384
1.33030469465709e-5,8308256.67388364
1.32946538065415e-5,8307483.66072347
1.32862601133741e-5,8306710.1190951
1.32778658666397e-5,8305936.04826771
1.32694710658595e-5,8305161.44750389
1.32610757105508e-5,8304386.31606435
1.32526798002271e-5,8303610.65320793
1.32442833344439e-5,8302834.45819634
1.32358863127086e-5,8302057.73028481
1.32274887345707e-5,8301280.46873147
1.32190905995327e-5,8300502.67278807
1.32106919071398e-5,8299724.34170929
1.32022926568908e-5,8298945.4747435
1.31938928483279e-5,8298166.07114208
1.31854924809476e-5,8297386.13015015
1.31770915542906e-5,8296605.65101589
1.31686900678526e-5,8295824.6329813
1.31602880211738e-5,8295043.07529148
1.31518854137948e-5,8294260.97719005
1.31434822452124e-5,8293478.33791454
1.31350785149247e-5,8292695.15670108
1.31266742224752e-5,8291911.432789
1.31182693673652e-5,8291127.16541166
1.3109863949098e-5,8290342.35380111
1.31014579671793e-5,8289556.99718808
1.30930514211616e-5,8288771.09480662
1.30846443105565e-5,8287984.64588498
1.30762366348353e-5,8287197.6496456
1.30678283935606e-5,8286410.1053189
1.30594195862115e-5,8285622.01212503
1.30510102122722e-5,8284833.36928302
1.30426002712748e-5,8284044.17601541
1.30341897627568e-5,8283254.43154366
1.30257786861742e-5,8282464.13507912
1.30173670410759e-5,8281673.28584128
1.30089548269733e-5,8280881.88304409
1.30005420433414e-5,8280089.92589608
1.29921286896622e-5,8279297.41360491
1.29837147654681e-5,8278504.34538189
1.29753002702989e-5,8277710.72043751
1.29668852036164e-5,8276916.53797244
1.29584695648911e-5,8276121.79718661
1.29500533536876e-5,8275326.49728824
1.29416365694513e-5,8274530.63747135
1.29332192117223e-5,8273734.2169383
1.29248012799654e-5,8272937.23488184
1.29163827736978e-5,8272139.69049863
1.29079636924049e-5,8271341.58298027
1.28995440355828e-5,8270542.91151787
1.28911238027386e-5,8269743.67530201
1.28827029933489e-5,8268943.87351839
1.28742816069443e-5,8268143.50535671
1.2865859642983e-5,8267342.56999739
1.28574371009364e-5,8266541.06662048
1.28490139803306e-5,8265738.99441017
1.28405902806628e-5,8264936.35254592
1.28321660014023e-5,8264133.14020248
1.28237411420324e-5,8263329.3565544
1.28153157020507e-5,8262525.00077602
1.28068896809279e-5,8261720.07203713
1.27984630781499e-5,8260914.5695074
1.27900358932181e-5,8260108.49235641
1.27816081256082e-5,8259301.83974929
1.27731797748119e-5,8258494.61085114
1.27647508403377e-5,8257686.80482708
1.27563213216282e-5,8256878.4208335
1.27478912181438e-5,8256069.45802689
1.27394605294033e-5,8255259.91556825
1.27310292549026e-5,8254449.79261435
1.27225973940738e-5,8253639.08831339
1.27141649464091e-5,8252827.8018182
1.27057319113787e-5,8252015.93227749
1.26972982884723e-5,8251203.47884028
1.26888640771588e-5,8250390.44065157
1.26804292769272e-5,8249576.81685673
1.26719938872466e-5,8248762.60659716
1.26635579075666e-5,8247947.80901041
1.26551213373582e-5,8247132.42323446
1.2646684176114e-5,8246316.44840786
1.26382464233083e-5,8245499.88366533
1.26298080783978e-5,8244682.72813787
1.26213691408618e-5,8243864.9809571
1.26129296101228e-5,8243046.64124668
1.26044894857069e-5,8242227.70813959
1.25960487670442e-5,8241408.1807566
1.25876074535893e-5,8240588.05821926
1.25791655448214e-5,8239767.33964994
1.25707230402049e-5,8238946.02416756
1.25622799392298e-5,8238124.11089189
1.25538362413323e-5,8237301.59893507
1.25453919459359e-5,8236478.4874059
1.25369470525299e-5,8235654.77541847
1.2528501560591e-5,8234830.46208363
1.25200554695838e-5,8234005.54650899
1.25116087789224e-5,8233180.02779477
1.25031614880881e-5,8232353.9050466
1.24947135965124e-5,8231527.17736274
1.24862651036946e-5,8230699.84384698
1.24778160090464e-5,8229871.90359156
1.24693663120479e-5,8229043.35569431
1.24609160121317e-5,8228214.1992459
1.2452465108722e-5,8227384.43333413
1.24440136013123e-5,8226554.05705246
1.24355614893501e-5,8225723.06948735
1.24271087722372e-5,8224891.46971827
1.24186554494845e-5,8224059.25683471
1.24102015204812e-5,8223226.42991082
1.24017469846879e-5,8222392.98802661
1.23932918415597e-5,8221558.9302595
1.23848360905471e-5,8220724.25568442
1.23763797310961e-5,8219888.9633738
1.23679227626109e-5,8219053.05239346
1.23594651845683e-5,8218216.52181524
1.23510069963665e-5,8217379.37070025
1.23425481974767e-5,8216541.59811566
1.23340887873305e-5,8215703.20312224
1.23256287653579e-5,8214864.18477853
1.23171681309876e-5,8214024.54214092
1.23087068836856e-5,8213184.27426784
1.23002450228425e-5,8212343.38020735
1.22917825479241e-5,8211501.85901376
1.22833194583595e-5,8210659.70973529
1.22748557535793e-5,8209816.93141817
1.22663914329781e-5,8208973.52310266
1.22579264960276e-5,8208129.4838354
1.22494609421274e-5,8207284.81265301
1.22409947707176e-5,8206439.50859444
1.22325279812045e-5,8205593.57069285
1.22240605730358e-5,8204746.99798383
1.22155925456265e-5,8203899.78949725
1.22071238983966e-5,8203051.94426142
1.21986546307716e-5,8202203.4613031
1.21901847421828e-5,8201354.3396476
1.21817142320314e-5,8200504.5783147
1.21732430997619e-5,8199654.17632686
1.21647713447531e-5,8198803.13269708
1.21562989664646e-5,8197951.44644519
1.21478259642913e-5,8197099.11658164
1.21393523376371e-5,8196246.14211569
1.2130878085915e-5,8195392.52205545
1.2122403208584e-5,8194538.25541198
1.21139277050046e-5,8193683.34118313
1.21054515746203e-5,8192827.77837383
1.20969748168137e-5,8191971.56597997
1.2088497431015e-5,8191114.70300058
1.20800194165948e-5,8190257.18842572
1.20715407730078e-5,8189399.02125274
1.20630614996146e-5,8188540.20046613
1.20545815958606e-5,8187680.72505769
1.20461010611339e-5,8186820.59401053
1.20376198948374e-5,8185959.80630711
1.20291380963532e-5,8185098.36092535
